Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
4132.5478515625,2.5128958225250244,2.6102066040039062,2023-04-20T08:29:55.653648
4132.5498046875,2.517740488052368,2.610974073410034,2023-04-20T08:29:55.654651
4132.5517578125,2.5220000743865967,2.611661195755005,2023-04-20T08:29:55.658651
4132.55419921875,2.528137445449829,2.6122381687164307,2023-04-20T08:29:55.658651
4132.55615234375,2.5317647457122803,2.6123814582824707,2023-04-20T08:29:55.658651
4132.55810546875,2.535447120666504,2.612382650375366,2023-04-20T08:29:55.660651
4132.56005859375,2.5389304161071777,2.6134681701660156,2023-04-20T08:29:55.662652
4132.56201171875,2.5420165061950684,2.6147873401641846,2023-04-20T08:29:55.665890
4132.56396484375,2.545262098312378,2.6149799823760986,2023-04-20T08:29:55.671890
4132.56591796875,2.5481173992156982,2.615177869796753,2023-04-20T08:29:55.672891
4132.56787109375,2.55138897895813,2.6151931285858154,2023-04-20T08:29:55.672891
4132.56982421875,2.553741216659546,2.6147539615631104,2023-04-20T08:29:55.673891
4132.57177734375,2.556351661682129,2.614968776702881,2023-04-20T08:29:55.674890
4132.57421875,2.556159257888794,2.6152169704437256,2023-04-20T08:29:55.680007
4132.576171875,2.556166172027588,2.6159660816192627,2023-04-20T08:29:55.681041
4132.578125,2.5570969581604004,2.616806983947754,2023-04-20T08:29:55.682057
4132.580078125,2.556831121444702,2.6175167560577393,2023-04-20T08:29:55.683189
4132.58203125,2.556689739227295,2.6181962490081787,2023-04-20T08:29:55.685249
4132.583984375,2.5554611682891846,2.6187288761138916,2023-04-20T08:29:55.687248
4132.5859375,2.553386926651001,2.6200499534606934,2023-04-20T08:29:55.689248
4132.587890625,2.5513219833374023,2.6212620735168457,2023-04-20T08:29:55.691248
4132.58984375,2.5510854721069336,2.6221039295196533,2023-04-20T08:29:55.693828
4132.591796875,2.5506763458251953,2.622978448867798,2023-04-20T08:29:55.694834
4132.59375,2.5493760108947754,2.6244587898254395,2023-04-20T08:29:55.696861
4132.59619140625,2.54754900932312,2.6268668174743652,2023-04-20T08:29:55.705297
4132.59814453125,2.5462636947631836,2.628196954727173,2023-04-20T08:29:55.705297
4132.60009765625,2.5465948581695557,2.6293375492095947,2023-04-20T08:29:55.705297
4132.60205078125,2.546844959259033,2.6305930614471436,2023-04-20T08:29:55.706300
4132.60400390625,2.547109365463257,2.631293296813965,2023-04-20T08:29:55.706300
4132.60595703125,2.5462958812713623,2.632565498352051,2023-04-20T08:29:55.709582
4132.60791015625,2.5455453395843506,2.6337242126464844,2023-04-20T08:29:55.712599
4132.60986328125,2.5454587936401367,2.6347556114196777,2023-04-20T08:29:55.712599
4132.61181640625,2.5453720092773438,2.636209011077881,2023-04-20T08:29:55.715114
4132.61376953125,2.5477490425109863,2.6373891830444336,2023-04-20T08:29:55.718146
4132.6162109375,2.549400568008423,2.6381189823150635,2023-04-20T08:29:55.718146
4132.6181640625,2.551684617996216,2.638368844985962,2023-04-20T08:29:55.720222
4132.6201171875,2.552957534790039,2.6385843753814697,2023-04-20T08:29:55.722222
4132.6220703125,2.554372549057007,2.6406116485595703,2023-04-20T08:29:55.725223
4132.6240234375,2.5573348999023438,2.64237904548645,2023-04-20T08:29:55.726224
4132.6259765625,2.559922456741333,2.6439220905303955,2023-04-20T08:29:55.728223
4132.6279296875,2.5637967586517334,2.6458399295806885,2023-04-20T08:29:55.731698
4132.6298828125,2.565141201019287,2.647346019744873,2023-04-20T08:29:55.737697
4132.6318359375,2.566763162612915,2.64909029006958,2023-04-20T08:29:55.737697
4132.6337890625,2.567178726196289,2.650409460067749,2023-04-20T08:29:55.737697
4132.63623046875,2.567676305770874,2.652315378189087,2023-04-20T08:29:55.740698
4132.63818359375,2.5679874420166016,2.653757095336914,2023-04-20T08:29:55.741697
4132.64013671875,2.5682690143585205,2.6555216312408447,2023-04-20T08:29:55.745129
4132.64208984375,2.5686898231506348,2.657085657119751,2023-04-20T08:29:55.746140
4132.64404296875,2.5678014755249023,2.658440589904785,2023-04-20T08:29:55.749194
4132.64599609375,2.56719970703125,2.659447193145752,2023-04-20T08:29:55.750202
